id,nombre,usuario,descripcion,cantidad_seguidores,cantidad_sigue,fecha_creacion
23773432,Edgar L. Medina,EdgarMed,"Full Stack Marketer y periodista. Antes en @workep, @eltiempo, @uexternado. #SEO #Inbound #Analytics y tecnología. Escribo un libro sobre esports para E.Planeta",3805,2118,Wed Mar 11 14:57:00 +0000 2009
1047567355067416581,Comisión de la Verdad,ComisionVerdadC,"Comisión para el Esclarecimiento de la Verdad, la Convivencia y la No Repetición.",93014,420,Wed Oct 03 19:21:35 +0000 2018
992308328,Daniel Zarta,Daniel_Zarta,Administrador Púbico Territorial @ESAPOficial . Miembro @compromisociu . Tutor @Fundación Innovarte. Columnista @elquindianoinfo y Ciclista.,335,672,Thu Dec 06 03:36:04 +0000 2012
9633802,EL TIEMPO,ELTIEMPO,"Principales noticias de Colombia, el mundo, deportes, economía, política, tecnología, cultura, estilo de vida, tendencias y mucho más. El Tiempo Casa Editorial.",7549848,25328,Tue Oct 23 20:03:24 +0000 2007
14834302,elespectador,elespectador,"Noticias de Colombia y el mundo. El Espectador, el valor de la información. @deportesEE, @EEopinion, @EspectadorVideo, @EspectadorBlogs, @TecnoEspectador,",5810970,50421,Mon May 19 16:06:03 +0000 2008
89208583,Fenalco Nacional,FenalcoNacional,Federación Nacional de Comerciantes. ¡Somos la fuerza que une al comercio de Colombia!🇨🇴,39345,994,Wed Nov 11 15:28:11 +0000 2009
30861738,Bruce Mac Master,BruceMacMaster,Trabajo por el desarrollo económico y social /  @ANDI_Colombia / la empresa como actor esencial del desarrollo y el empleo/ en contra de las polarizaciones,64648,11061,Mon Apr 13 13:13:26 +0000 2009
266893089,ANDI,ANDI_Colombia,Asociación Nacional de Empresarios de Colombia. Desde 1944 trabajando por el desarrollo empresarial y del país 🇨🇴#UnidosSomosMásPaís,113011,1479,Wed Mar 16 00:30:20 +0000 2011
314560552,Álvaro Castro,AlvaroCastr0,"Ing. Industrial, Esp. en Gestión y Planificación Territorial. Vallecaucano en Bogotá, enamorado de Antioquia y el Caribe",832,733,Fri Jun 10 13:12:53 +0000 2011
840310658331734016,Esteban Jaramillo Ruiz,Estebanjararuiz,"Aprendiz, lector, ciudadano. Abogado UdeM 🇨🇴 MPA @UniofNottingham 🇬🇧 #Cuidar el 🌎",1805,1232,Fri Mar 10 21:17:27 +0000 2017
990247313389047811,Políticamente incorrecta ®️,AnaSofiaBell,Por un mejor país hasta la muerte lucharé. #TeEspero,1912,808,Sat Apr 28 15:12:12 +0000 2018
2420097935,Eduardo Piñeros,kikepinerospaz,Sueño en un mundo justo y de oportunidades | Abogado @Urosario | Esp. Gobierno y Asuntos Públicos @UExternado | Copartícipe PL #EmpleoJuvenil | #SePuede,465,2660,Tue Mar 18 13:49:21 +0000 2014
4745029035,Wilmar Perdomo,wilmarperdomo_,Pianista y Ciudadano.,3399,840,Fri Jan 08 14:13:21 +0000 2016
855009085,Kyle Johnson,KyleEnColombia,"Cofundador e investigador de la fundación Conflict Responses (Core). Official language: Spanglish. Creyente en “para conocer, hay que andar”.",3614,1365,Sun Sep 30 16:52:45 +0000 2012
50079896,Santiago Villa,santiagovillach,"Columnista @EEOpinion Ex-corresponsal en China y Sudáfrica 
Periodista/Journalist  
Former @FundFIJ & @Journ_SA Taco Kuiper grantee
Opinión exclusivamente mía",5176,2965,Tue Jun 23 19:48:20 +0000 2009
36087400,Daniel Pacheco,danielpacheco,Periodista. Editor general en @lasillavacia. Antes en @ZonaFranca. Filosofía @UNALOficial,52364,1933,Tue Apr 28 15:06:09 +0000 2009
89492611,Juan Esteban Constaín,Aulogelio,"Escritor colombiano. 
Wyth clene cortays carp, closed fro fylþe...",20168,3138,Thu Nov 12 17:22:01 +0000 2009
59705520,Juan Fernando Reyes Kuri,ReyesKuri,Representante a la Cámara | Libertades individuales #LibresDeVerdad | Autor Ley #HistoriaClínica Electrónica y Ley Antitrámites | #LaGrandezaDelValle,26070,13290,Fri Jul 24 05:59:43 +0000 2009
23635084,Ronald Mayorga,Rmayorga,"Crear 💡, innovar 🌟 e inspirar ☁️pero también aprender, caminar y construir en equipo. 🎤🎬🐶🏋🏽✈️ 🎶 Secretario de Cultura de Santiago de Cali ❤️💪🏾",610395,3301,Tue Mar 10 19:09:10 +0000 2009
606657005,MJDuzan,mj_duzan,@MJDuzan,112325,747,Tue Jun 12 21:34:28 +0000 2012
204876189,Ricardo Ávila Pinto,ravilapinto,"Analista de El Tiempo, colaborador de Bloomberg Línea, consultor",6971,524,Tue Oct 19 17:15:07 +0000 2010
156448128,Julián López Murcia,JulianLopezM,"Autor: “#Recentralisation in Colombia” (Palgrave, 2021) / “#InteligenciaRegulatoria: Algunas Herramientas para Diseñar y Analizar Regulación” (Legis, 2021)",3083,889,Thu Jun 17 00:06:18 +0000 2010
116633016,Diego Trujillo,DiegoTrujilloD,"Actor, comediante, director, escritor. #Quedesgraciataninfinita #padrericopobrepadre #elogiodelaestafa #molestiaaparte #elartedecompartirlatusa",232061,493,Tue Feb 23 04:03:48 +0000 2010
149702418,Ana BejaranoRicaurte,AnaBejaranoRG,Abogada y profesora. @ElVeinteOrg Columnista en @losdanielesop,25104,978,Sun May 30 00:46:29 +0000 2010
136112883,Esteban Santos,EstebanSantos10,Colombia 🇨🇴 | Políticas Publicas & Historia @UVA | Estudiante MPA @Harvard | Instagram: EstebanSantos10,220711,1352,Fri Apr 23 02:06:23 +0000 2010
89572355,Jennifer Pedraza S,JenniferPedraz,Santandereana en Bogotá | Estudio Posgrado en Economía @UNALoficial | Becaria | Ex Repre. Estudiantil | Jefa de debate @JERobledo en la #CoaliciónDeLaEsperanza,57912,1660,Thu Nov 12 23:39:37 +0000 2009
131074953,Óscar Escobar,SoyOscarEscobar,Alcalde de Palmira.,18373,983,Fri Apr 09 05:33:14 +0000 2010
382878254,Andrés Parra,SoyAndresParra,Si no fuera Actor sería Actriz...,955621,1200,Fri Sep 30 21:12:09 +0000 2011
154021500,Carlos Amaya 🌻,CarlosAmayaR,"Soñador empedernido, esposo enamorado, papá de Victoria y David. Gobernador de Boyacá 2016-2019, Representante a Cámara 2010-2014. ¡MI CONFIANZA ESTÁ EN DIOS!",82811,690,Thu Jun 10 04:42:29 +0000 2010
492254979,Concejo de Medellín,ConcejoMedellin,Perfil oficial del Concejo de Medellín #SomosTúyYo - #PlenariaCM,78456,1074,Tue Feb 14 14:24:45 +0000 2012
127874594,Dora Saldarriaga,dorasaldarriaga,"Abogada, Magister en Derechos humanos Profesora universitaria en derecho constitucional Concejala Electa @Estamos_Listas",9543,412,Tue Mar 30 14:03:24 +0000 2010
1296251149432086529,Todos por Medellín,TodosXMedellin,Somos la veeduría ciudadana a las entidades del conglomerado público de Medellín. Promovemos la participación ciudadana convencidos de que #LoPúblicoEsDeTodos.,9294,251,Thu Aug 20 01:02:31 +0000 2020
242638754,Daniel Gómez Gaviria,dgomezco,Subdirector General Sectorial @DNP_Colombia. 🇨🇴,26454,8246,Tue Jan 25 07:09:21 +0000 2011
1920140406,Santiago Alarcón U,Santialarconu,"Y es verdad, soy un Payaso",442089,996,Mon Sep 30 13:58:23 +0000 2013
516991844,Juan Felipe Rodriguez,JuanFelipeRodr,"MS políticas públicas @HarrisPolicy, Econ e Ing Industrial @Uniandes. Quiero maximizar mi impacto social. Ateo, Aliado 🏳️‍🌈, 0 populismo, ciudadano del mundo.",2277,4940,Tue Mar 06 23:19:27 +0000 2012
17813487,Noticias Caracol,NoticiasCaracol,"Últimas noticias de Colombia y el mundo en @NoticiasCaracol, primero en noticias. Conéctese con #NoticiasCaracolAhora 👇",9171478,1146,Tue Dec 02 17:58:53 +0000 2008
112778430,Martin Jaramillo L,Tinojaramillo,"Economista.



Columnista en El Espectador.


Manizaleño, tenista y liberal.",15874,2095,Tue Feb 09 17:45:08 +0000 2010
30708702,Pablo Correa,pcorrea78,"Exeditor ambiente, salud y ciencia del periódico El Espectador (2010-2021). Knight Science Journalism Fellow at MIT (2012-2013).",25475,886,Sun Apr 12 19:51:39 +0000 2009
3376511,Juan Pablo Calvás,JuanPabloCalvas,Editor General en @wradiocolombia / Columnista en @ELTIEMPO / si doy RT es porque valoro su opinión así no la comparta.,101813,7043,Wed Apr 04 00:16:28 +0000 2007
20801337,Andrés Villamizar,villamizar,"Papá de Alberto. Economista @EconomiaUAndes, MA en seguridad @GeorgetownCSS, MPhil en Policy Analysis de @PardeeRAND",41936,631,Fri Feb 13 20:06:14 +0000 2009
2721669233,Paula Tamayo,PaulaTamayoc,"Mujer, madre, esposa, psicóloga, ciudadana de Medellín. #PoderFemenino #EsTiempoDeLasMujeres",2295,2104,Wed Jul 23 12:03:04 +0000 2014
38533136,Carlos Cortés,CarlosCortes,Periodista y abogado. Cofundador de @linterna. Consejo asesor de @TikTokLatam. Ex @twitter y @lasillavacia. Juzgamundos. #CharlasConCharli,50724,1687,Thu May 07 22:26:05 +0000 2009
847591188332990466,Jurisdicción Especial para la Paz,JEP_Colombia,"Cuenta oficial de la Jurisdicción Especial para la Paz (JEP) de Colombia.
Facebook: https://t.co/4fAIoAx7TS
Instagram: https://t.co/rfyTy3Yw1N",236826,1388,Thu Mar 30 23:27:41 +0000 2017
117707917,Juan Felipe Bernal Uribe,juanfeb1981,"Director del doctorado en economía, profesor en @UniJaveriana. Economista javeriano, PhD econ @TSEinfo.
Opiniones personales. Contra cualquier forma de censura.",3780,1227,Fri Feb 26 10:35:17 +0000 2010
74842802,Laura Ardila Arrieta,Lardila83,"Periodista Caribe, aspirante a contadora de historias. Comprometida a vida completa con la Colombia periférica. Menos escritorio, más territorio.",28186,2255,Wed Sep 16 21:27:07 +0000 2009
158431451,Juan David Laverde,jdlaverde9,"Parido para la vida contemplativa, pero no se pudo. Periodista de @NoticiasCaracol y @elespectador. Escríbame a jdlaverde@caracoltv.com.co",69145,1341,Tue Jun 22 17:38:27 +0000 2010
88206110,Carrie Bradshaw💅🏼,MariaCometa,Fashionista irresponsable rehabilitada tratando de sobrevivir a la adultez. Fundadora y vintage cool hunter de @truelovandpoems  Brand hacker en @vamoaromperla,7604,840,Sat Nov 07 15:26:54 +0000 2009
12542002,Juan Esteban Lewin,juaneslewin,Director Editorial de @lasillavacia . Memento mori.,24119,2750,Tue Jan 22 15:01:00 +0000 2008
382592033,Andrés Bermúdez Liévano,bermudezlievano,"Escribo de campo, drogas, ambiente y justicia transicional/ @CLIP_AmericaLat @justiceinfonet & @CarterFellows/ Libro Debates de La Habana↓/ PGP 2E8B27A830AC9B96",9046,6072,Fri Sep 30 10:34:20 +0000 2011
35667554,Miguel Silva Moyano,SilvaMoyano,Bogotá D.C. 🟨🟥 - Politólogo - Asuntos urbanos / Educación / Ciencia y Tecnología / Aprendiz de fotografía 📸 Lector empedernido https://t.co/cqSeN11bYs,9068,1947,Mon Apr 27 04:15:12 +0000 2009
107261484,Tatiana Andia,TatianaAndia,"Profesora. Socióloga, economista e historiadora. Bien interdisciplinaria. Me interesa la salud, la globalización y el desarrollo.",8495,2353,Fri Jan 22 00:55:59 +0000 2010
52757839,Pablo Sanabria-Pulido,psanabria,Public Management & Policy Scholar | Executive Committee @naspaa | Editorial board @PAReview @journal_pa @ReviewofPPA @APJournalPA | Past board @IRSPM @redinpae,7113,6105,Wed Jul 01 15:37:53 +0000 2009
2442797172,Alberto Sánchez Galeano,TheStagHunt,"Historiador @UnivalleCol. Estudiante Maestría en Planificación Urbana y Regional @CiderUniandes. Seguridad Ciudadana, Inteligencia, Reducción de Violencia.",5171,708,Sun Apr 13 22:50:39 +0000 2014
36860258,Esteban Hoyos Ceballos,ehoyosce,Profe y decano de la Escuela de Derecho de @eafit.,7511,2627,Fri May 01 02:41:00 +0000 2009
175177899,Michael Weintraub,miweintraub83,"Associate Professor @GobiernoUAndes, Senior Researcher @PRIOupdates, Director of Security & Violence Area @CesedUniandes. Crime, impact evaluation, & coffee",4962,1869,Thu Aug 05 21:01:37 +0000 2010
880165015780827136,Alejandro Cortés-Arbeláez,alecortesarbe,"Politólogo y Magíster en Políticas Públicas. Entre la teoría constitucional, la filosofía política y las políticas públicas. Café y reggaetón.",5778,3782,Wed Jun 28 20:44:27 +0000 2017
150327476,Martin Santos,MartinSantosR,🇨🇴 Abogado @UniAndes | MPA @Columbia | @K2Integrity NYC | @Metodica_ | Instagram: martinsantosr,469291,1617,Mon May 31 17:16:45 +0000 2010
87025783,Luis Carlos Reyes,luiscrh,"Director y cofundador @ofiscalpuj, profesor asociado @javerianaecon, columnista @elespectador, M.A./Ph.D. economía @michiganstateu, B.A. economía/historia @FIU",10520,814,Mon Nov 02 20:54:48 +0000 2009
410228042,César Caballero,C_CaballeroR,"Padre, esposo, hijo, hermano. Gerente de Cifras y Conceptos. Politólogo Uniandes; Master Uni Oxford. Estudiante de Doctorado. Columnista Portafolio",22796,2894,Fri Nov 11 20:30:43 +0000 2011
1157491342278369281,María del Pilar López Uribe,marialopezuribe,"Economista e Historiadora @Uniandes.  PhD Desarrollo Económico @LSEnews. Profesora, investigadora @EconomiaUandes. Senior Fellow @lse_lacc @africaatlse @lse_ID.",15076,1923,Sat Aug 03 03:20:15 +0000 2019
151632179,Andres Zambrano,azambrano0,"Profesor @EconomiaUAndes, Economista de @EconUrosario y Doctorado de @UCLAEconomics. Trabajo en temas de Tributación y Aseguramiento",3177,447,Thu Jun 03 21:47:56 +0000 2010
47725866,Rafael Noguera,ranoguera,Me río en @LaTele_Letal,54122,2161,Tue Jun 16 19:53:28 +0000 2009
68861723,Laura Gil,Lauraggils,"Ajiaco y dulce de leche. Politóloga e internacionalista. Directora de La Línea del Medio, un portal de opinión. Feminista.",120810,911,Wed Aug 26 01:17:30 +0000 2009
28796876,"Ana Maria Tribin, Ph.D.",atribinu,Public Policy Specialist @pnudlac. Former Government Commissioner for Gender Equality 🇨🇴.@Brown_economics PhD. Research:gender/dev/pol-econ. Views my own.,13513,2340,Sat Apr 04 13:59:26 +0000 2009
80936145,Guillermo Rivera,riveraguillermo,"Veedor distrital, Ex ministro del interior, defensor de la paz, la transparencia y los derechos humanos. Cuenta personal",54001,8524,Thu Oct 08 20:31:56 +0000 2009
50046112,Juliana Londoño-Vélez,juliana_londono,"Assistant Professor of Economics @UCLA
Dog mom to Paco and human mom to Rafael",5658,1324,Tue Jun 23 17:49:29 +0000 2009
255496828,Mario Alejandro Valencia,mariovalencia01,"Economista, Mgs. Políticas Públicas. Docente Cesa y Universidad Nacional. Columnista de El Espectador y Más Colombia. Opiniones personales.",14974,644,Mon Feb 21 13:53:47 +0000 2011
62337495,Gabriel Delascasas E,gabodelascasas,Multimedia. Opiniones personales e intransferibles. @laluciernaga @caracolradio,328723,2302,Sun Aug 02 20:02:28 +0000 2009
1387812343162277888,Juan Carlos Echeverry,JCecheverryCol,"Cuenta oficial.
Dejemos de pensar en contra y empecemos a pensar a favor.
Sede: Calle 69a #9-65 Bta
👇 Únase a nuestro proceso de recolección de firmas aquí 👇",30682,240,Thu Apr 29 16:55:15 +0000 2021
127718342,Natalia Goyeneche🏳️‍🌈,La_Goye_,Edilesa de Teusaquillo 🏳️‍🌈🏳️‍⚧️💜|Partido Verde🌻| #Feminista #Diversa #CiudadanaEnLaPolítica #CulturaCiudadana #GoVegan 🍃,4248,2667,Tue Mar 30 01:47:46 +0000 2010
468794446,Ana María Ibáñez,anamibanez,Profesora y economista. Ahora vinculada al BID.  Las opiniones de esta cuenta son mi responsabilidad,17693,1902,Thu Jan 19 22:44:00 +0000 2012
93573457,Juliana Ramírez,Julianaramirez6,Caleña | Periodista en Noticias Uno | A veces celestina amorosa. Opiniones personales.,86077,2834,Mon Nov 30 06:09:30 +0000 2009
251774200,ALEJO VARGAS V,alejovargasve,,13427,870,Sun Feb 13 20:38:14 +0000 2011
179584524,Luis Fernando Velasco Chaves 🚩,velascoluisf,🇨🇴 Senador de la República 🏛| Defensor: #IndNacional #Confecciones Autor: #HabeasData #BorrónyCuentaNuevaYA #Regalías #Próceres #Vigilantes #RebajaGasolina,122942,2707,Tue Aug 17 17:09:30 +0000 2010
22386555,Jorge Restrepo,JorgeARestrepo,"Profesor Asociado de economía @UniJaveriana
Director de @CERAC
Analista en @RCNradio


#CuidarLaVida",31164,932,Sun Mar 01 18:05:58 +0000 2009
186278042,Diego Cancino - Concejal de Bogotá,cancinodiegoa,"Concejal de Bogotá 2020-2023 La política se construye desde la creatividad, la confianza, la independencia y la fuerza colectiva. 🌻",18224,4121,Fri Sep 03 01:09:00 +0000 2010
204388425,Tatiana Vásquez,tativasquezr,Periodista y magíster en administración,5095,2039,Mon Oct 18 15:51:36 +0000 2010
178836734,Diana Patricia Riveros 💜💚,DPATRICIARM,Ingeniera Ambiental + Licenciada en Química. 🚴🏽‍♀️ MTB.,540,892,Sun Aug 15 20:46:41 +0000 2010
340559318,David Pérez Reyna,DavidPerezReyna,"Profesor en @EconomiaUAndes, columnista en @RevistaLNE
 y bloguero en @FocoEconomico",1877,416,Fri Jul 22 22:07:01 +0000 2011
68755646,Andrés Hoyos,andrewholes,"Escritor, fundador y de nuevo director de El Malpensante, columnista de El Espectador, ocasional polemista.",57815,336,Tue Aug 25 17:43:36 +0000 2009
13599732,PabIo Меdіnа Urіbе,derpoltergeist,"Escritor, traductor, periodista. Cofounder @huellas_mag. Ex @colcheck. Interesado en ciencia ficción latinoamericana. Bad takes in English, italiano, русски.",4945,2889,Sun Feb 17 22:48:40 +0000 2008
229124417,Fáber A. González 🌱,faber_gonzalezp,"Biólogo, Universidad de Antioquia; M.Sc. en Medio Ambiente y Desarrollo, Universidad Nacional de Colombia; Esp. Gobierno y Gerencia Pública, EAN.",505,547,Tue Dec 21 15:56:32 +0000 2010
59258459,Luis Fernando Mejía,LuisFerMejia,Director Ejecutivo de @Fedesarrollo.,27059,1261,Wed Jul 22 21:40:57 +0000 2009
3193116503,José Roberto Acosta,jrobertoacosta1,"Economista, abogado, asesor bursátil y empresarial, empresario, profe @urosario columnista @elespectador Defensor Autonomía de Banca Central y la #ReglaFiscal",24967,68,Wed Apr 22 02:23:05 +0000 2015
518979494,Juan Camilo Restrepo,RestrepoJCamilo,"Cuenta de Juan Camilo Restrepo Salazar. Academia, política, economia.",53241,195,Thu Mar 08 23:18:15 +0000 2012
923262553135906817,Rudolf Hommes,rudolf_hommes,Trato de ser lo que soy,16806,60,Wed Oct 25 18:58:40 +0000 2017
1392833765534310404,Juan Pablo Sil,JuanPab36303707,"Chemical engineer , specialist in energy mining law UEC. Studying master's degree in environmental management.",20,233,Thu May 13 13:27:08 +0000 2021
97488170,José Ramón García,j0seram0nG,"Periodista deportivo en Colombia. Editor general de El Propio de Sucre. Autor del documental 'Visionarios, el equipo de la gente' https://t.co/FLBi3gStkG",1208,3103,Thu Dec 17 17:32:40 +0000 2009
2895269339,Luis German Rubiano F.,luisrubianof,"Director General de El Meridiano y El Propio, en Sucre // Grupo de Comunicaciones El Meridiano.",356,76,Thu Nov 27 23:04:05 +0000 2014
35856692,Juan Carlos Perez,juancarperez,"Doctor en Ingeniería @usponline/@MIT.
Postdoc at @UCIrvine.
Verde de Centro, @ProCentrismo.
Colombiano. Llanero. Padre de 2.
#Ciencia #Tecnología #Robótica",2707,1774,Mon Apr 27 20:50:54 +0000 2009
84339436,Michel Maya,Michel_Maya,"Papá de Oscar Manuel,Dir.Nal Asocoldro y Dignidad,Consultor,Prof.Gobierno,MDP, ExConcejal,Excandidato #AlcaldiaCali,Ambientalista,Buzo #CoaliciondelaEsperanza",14863,4120,Thu Oct 22 14:36:43 +0000 2009
1623783648,Daniel Wills,danielwillsr,Vicepresidente Técnico y de Estudios Económicos en Asofondos,4089,1593,Fri Jul 26 20:34:42 +0000 2013
37143057,Carlos Felipe Reyes,cfreyes,"Optimista. Políticas públicas, planeación urbana @Harvard. Ex MVCT, DNP, BID, MinSalud. Esta consigna: “Respetar. Empoderar. Incluir. Ganar.” 🇨🇴 🇨🇱",5136,4023,Sat May 02 04:44:22 +0000 2009
183241229,FerRojasParra,ferrojasparra,"Doctor en Historia. Bogotanista, usuario de transmilenio, la bicicleta y patineta. Hincha de Millos. Mucho fútbol. Caminar tiene su tiempo.",8924,587,Thu Aug 26 14:33:59 +0000 2010
69135570,Diana Calderón,DianaCalderonF,Directora del noticiero de medio día @CaracolRadio y Directora de @Hora20,186101,802,Wed Aug 26 23:42:52 +0000 2009
95476449,alejandro martin,alejo_martin,a m,1158,1657,Tue Dec 08 18:43:57 +0000 2009
36352562,Catalina Ortiz Lalinde,cataortizco,"Caleña. Mamá de JuanFe. Abogada y Maestra Admin Pública Harvard. Representante a la Cámara 2018-2022. Congresista Comisiones Presup, Emprendimiento y Mujeres.",28256,6609,Wed Apr 29 13:09:13 +0000 2009
180873590,Raisa Banfield,raisabanfield,Arquitecta. Ambientalista. Vicealcaldesa Ciudad Panamá 2014-2019 No A Destapar El Darién. El desarrollo si no es sostenible no es desarrollo #PanamaSinMineria,73096,1046,Fri Aug 20 18:23:46 +0000 2010
